id,ticket_number,customer_id,product_id,assigned_employee_id,subject,priority,status,opened_at,resolved_at
a3580353-e454-59e6-ba8a-e1fdb162562f,TKT-000210,dbca9ad4-77ae-5d51-b3ca-657cf0356913,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,93a79ce4-9aa3-5428-8c89-2ce777b9617b,Dashboard metric discrepancy,high,closed,2025-11-15T02:14:14+00:00,2025-11-15T03:14:14+00:00
6c4bf5df-bbc3-535d-9e19-39104a60fc58,TKT-000211,389102bb-679b-54d2-a322-bd281ba8e916,201fb8e4-2c24-5483-b44d-4063694486b2,b136f79e-100e-5a3c-b2f3-f0db6d3a6997,Dashboard metric discrepancy,high,resolved,2025-08-22T15:29:01+00:00,2025-08-24T23:29:01+00:00
cdedfaa3-e169-5417-be19-63b54efdf920,TKT-000212,330fc81d-4b93-5eee-a4c6-c7a662017c96,241d3cd0-ef2c-56b8-bb75-b039a61b370a,576d59ca-e029-534d-a2fc-2c388b2c3837,Data synchronization delay,medium,closed,2026-01-11T13:33:42+00:00,2026-01-14T00:33:42+00:00
7d9d0f12-ba22-52fa-8234-c8d632a94d68,TKT-000213,1888901a-2aa8-5cf0-afb6-d48a0822f2c1,613ff8f3-9a2b-5f66-8d3e-3e05d5391002,864956dc-d3a3-5b04-8bc5-799893f07e26,Configuration assistance for Insight Suite 74,high,resolved,2025-12-24T09:34:03+00:00,2025-12-29T08:34:03+00:00
091e512c-5199-5588-8a9b-429138c8c887,TKT-000214,0b55ee75-bb2b-5c75-b3d5-150d382451d8,db630ac7-839d-5331-93df-dc621d8357b6,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Data synchronization delay,medium,resolved,2025-09-16T11:23:08+00:00,2025-09-18T03:23:08+00:00
151e02d4-ad27-5eea-91bf-e7b72a9eb604,TKT-000215,165390f8-63ad-5d58-a264-328d0da126cd,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,93a79ce4-9aa3-5428-8c89-2ce777b9617b,Integration connection issue,medium,resolved,2025-12-25T10:18:18+00:00,2025-12-28T05:18:18+00:00
b01e6ac9-7cc5-538e-ac43-df8901ac5a0d,TKT-000216,3dbf251a-a5bf-5807-a6f3-caa0dc206be5,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Integration connection issue,high,pending,2026-08-05T17:33:45+00:00,
5b9a36ce-60cc-56ec-84c1-49a59b0ca822,TKT-000217,9c5ba231-ce4c-5e72-9ae8-025ae5a06908,31a97c6b-10cf-54c1-b463-f81683a437cc,752d1174-aa5f-523e-a43f-23449274de00,Configuration assistance for Secure Fabric 28,medium,closed,2026-06-04T04:07:04+00:00,2026-06-04T13:07:04+00:00
295eb97a-fa16-5520-9baa-4b38799793ab,TKT-000218,5b77eb0f-fbc0-5382-865a-db5941867a32,db630ac7-839d-5331-93df-dc621d8357b6,7242516c-cc48-56f1-9436-4afbcf0086dc,Access policy clarification,medium,pending,2026-07-20T02:36:04+00:00,
f67d6fb7-343d-55e3-b6d6-60d47de6553a,TKT-000219,ea6e9bfa-4eb3-55fb-aff4-4401646d50ef,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,752d1174-aa5f-523e-a43f-23449274de00,Dashboard metric discrepancy,medium,closed,2026-05-16T07:21:23+00:00,2026-05-16T18:21:23+00:00
039ad376-6530-562f-9b8e-0bc4c3757844,TKT-000220,f055a98f-c476-5dcf-a370-33fc7510ae5f,88f79184-2cf9-5f72-8e4a-cedfa68d9d06,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Data synchronization delay,medium,open,2026-05-29T19:12:42+00:00,
e58bf818-abd5-55f2-b6ed-12a44a038a11,TKT-000221,f3b32c23-d3e5-5147-83fc-209309790194,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,38b70633-8c56-58a2-b08e-83e8c5c45b63,Configuration assistance for Insight Platform 64,low,closed,2026-04-10T16:44:54+00:00,2026-04-12T03:44:54+00:00
b57f3e35-f6c6-544a-941c-d106e2511e9b,TKT-000222,067c5d3a-d876-5d21-8d03-2f032f2b6f4c,dee51c26-0113-56c0-a9c6-edbcfc488df1,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Configuration assistance for Velocity Workbench 100,medium,resolved,2026-04-03T22:06:36+00:00,2026-04-07T15:06:36+00:00
8b7c256d-8408-54fb-be89-0b9491afdd57,TKT-000223,8ebcae03-2625-57f2-82ee-a29c3784ddea,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,752d1174-aa5f-523e-a43f-23449274de00,Dashboard metric discrepancy,medium,resolved,2026-04-06T22:31:05+00:00,2026-04-07T17:31:05+00:00
f3cf8b7d-9d63-595d-bb9a-822d0a1b785d,TKT-000224,8abef9ed-a119-5b75-93c5-7185d84922d1,b6464168-fc86-5543-9805-0861ea9c66cc,7242516c-cc48-56f1-9436-4afbcf0086dc,Integration connection issue,low,resolved,2026-05-27T07:30:47+00:00,2026-05-31T14:30:47+00:00
573fe24f-5bac-503c-a92e-7ba9392ac01e,TKT-000225,a19efc6f-37e7-5457-9301-3409697b7ceb,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Access policy clarification,medium,resolved,2025-09-07T16:14:15+00:00,2025-09-09T01:14:15+00:00
2909cd9a-bd49-54ea-8c32-72822c5d2027,TKT-000226,d9654a4c-376a-5bc2-92ca-51f4276b990a,80450a39-8a90-55da-adf7-0b6a1b84aeeb,7242516c-cc48-56f1-9436-4afbcf0086dc,Access policy clarification,high,resolved,2025-12-19T11:26:52+00:00,2025-12-19T21:26:52+00:00
29a9c82a-fc37-5c3f-8ab2-2b714641baf5,TKT-000227,75acbee6-d99a-5ec5-a2ac-5e5eae838250,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Dashboard metric discrepancy,low,closed,2025-10-20T00:59:19+00:00,2025-10-20T23:59:19+00:00
5fc85e41-d61d-57ab-a391-a637bb5d0ea3,TKT-000228,e8a1b9ba-35c1-529a-943b-1259db57e727,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,fe0faaa6-ce52-59d0-935b-6d979c1a4e7d,Data synchronization delay,high,closed,2025-12-27T17:45:44+00:00,2025-12-28T11:45:44+00:00
2c3f81eb-3849-5728-9795-d2ffd0103a6d,TKT-000229,0d34bfa4-fcc6-59f8-9652-5e0affb1d4f4,8d6058a9-d9fb-546e-b841-e6b4a0978311,93a79ce4-9aa3-5428-8c89-2ce777b9617b,Dashboard metric discrepancy,low,closed,2025-12-24T12:57:14+00:00,2025-12-28T23:57:14+00:00
dc39bda1-71d6-5151-bc46-8997175b669e,TKT-000230,0fae5ac6-afb9-5b81-99c4-d80d51446c73,e691a6a3-7dd7-5d95-b97e-997e3af77227,b0461422-02e1-52db-97c3-fe1789b240cf,Data synchronization delay,low,resolved,2026-03-13T07:08:20+00:00,2026-03-15T14:08:20+00:00
1589dce0-7fae-5af2-abf3-2a1e417b7d07,TKT-000231,57f9a8b3-e5ff-5ea5-b2f2-b5735ffb7811,3205bb8a-e766-5617-a3d4-78aaa9883bc8,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Dashboard metric discrepancy,medium,pending,2026-05-04T20:49:08+00:00,
da6593ab-5fdf-5026-9aa0-6787f7a01465,TKT-000232,4bd863dc-24bc-586d-aca7-7ca6c200c922,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,7242516c-cc48-56f1-9436-4afbcf0086dc,Integration connection issue,high,resolved,2026-07-12T10:40:47+00:00,2026-07-17T06:40:47+00:00
ac5cfbff-d2a8-59a0-8864-24749b683312,TKT-000233,cc2ce181-81fc-5f80-8405-c8d7324a0a86,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Dashboard metric discrepancy,medium,closed,2025-12-05T16:17:28+00:00,2025-12-05T17:17:28+00:00
c49201e5-ae58-5d60-93a1-135d4a6b24bf,TKT-000234,6c7e2291-c37b-5221-adf7-b99f74c62056,6469a098-75a3-5b3b-839a-ad075a8e67ad,752d1174-aa5f-523e-a43f-23449274de00,Data synchronization delay,medium,resolved,2025-12-13T10:14:48+00:00,2025-12-14T14:14:48+00:00
013ec33a-59e8-56c0-afc6-3b2985746c68,TKT-000235,57b88fcc-0e15-5085-b1ad-f496f7d8a541,f78fc905-81d2-5f52-8c77-1cff3a4b42b7,752d1174-aa5f-523e-a43f-23449274de00,Dashboard metric discrepancy,low,resolved,2025-10-29T08:39:12+00:00,2025-10-31T12:39:12+00:00
0bf19692-1922-508c-a66a-5ba153c2e88b,TKT-000236,2630094e-3017-5eb7-a597-40f99100a14c,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,7242516c-cc48-56f1-9436-4afbcf0086dc,Integration connection issue,low,resolved,2026-05-23T00:20:15+00:00,2026-05-23T19:20:15+00:00
2b73d5d6-04ea-571e-a4da-c3db37d61bcd,TKT-000237,7a334245-32b6-5b38-8681-ab7e7d2017f6,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,38b70633-8c56-58a2-b08e-83e8c5c45b63,Data synchronization delay,high,resolved,2026-05-15T02:15:24+00:00,2026-05-17T00:15:24+00:00
f0ce67f8-7a10-5c38-b9c2-c103bd2e66ba,TKT-000238,721afae2-f05c-5b9d-a637-08a16c97f3d1,9b6b9203-f582-59b6-b64c-309881607c86,752d1174-aa5f-523e-a43f-23449274de00,Configuration assistance for Insight Console 04,low,resolved,2025-08-23T01:50:58+00:00,2025-08-27T21:50:58+00:00
2e93d79a-d735-5489-847a-b36302d5b4fc,TKT-000239,1055b7e8-8538-5966-86ca-9f9cce8f490b,2f2113cc-589a-55b5-846a-78fddce3a3c9,b0461422-02e1-52db-97c3-fe1789b240cf,Data synchronization delay,medium,resolved,2025-12-04T22:24:01+00:00,2025-12-06T17:24:01+00:00
cbd7865a-273f-5a2d-8203-a35202907599,TKT-000240,604d18ac-e6bb-5ab1-ab92-569dfc0b5646,8b12c834-e054-5502-85aa-99d1eb81eee0,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Dashboard metric discrepancy,medium,resolved,2026-06-05T08:43:12+00:00,2026-06-06T11:43:12+00:00
3559659f-2ade-5faa-8151-9955f3479248,TKT-000241,4edd4353-ea41-5f28-a532-c57780412c41,eff08d1d-eb3b-559a-8ca9-60c7b365af52,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Data synchronization delay,high,closed,2025-12-14T22:49:30+00:00,2025-12-16T18:49:30+00:00
e2b9da2a-0c57-532a-874b-0e8d37ffc45f,TKT-000242,74cf633d-26d0-5c3c-9200-656f0fe1bab7,86eda21c-1dbc-500a-9201-b7d6b0786cc8,864956dc-d3a3-5b04-8bc5-799893f07e26,Dashboard metric discrepancy,high,resolved,2026-02-25T18:50:15+00:00,2026-03-02T10:50:15+00:00
10d3e583-d23d-55c7-b5c5-98971b7904db,TKT-000243,6ad6d4cf-225a-5827-8d44-2584bc83022a,6469a098-75a3-5b3b-839a-ad075a8e67ad,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Data synchronization delay,medium,resolved,2026-03-20T13:22:20+00:00,2026-03-22T17:22:20+00:00
5e25c067-4917-5ef8-89bc-d049de8c4971,TKT-000244,219adb0d-08f2-5951-a5c0-5fda355c7032,91bd15e4-105e-5926-abe6-7ceaf8c07375,fe0faaa6-ce52-59d0-935b-6d979c1a4e7d,Dashboard metric discrepancy,medium,resolved,2026-05-24T21:26:54+00:00,2026-05-24T23:26:54+00:00
7067591f-3af1-553e-87f1-3d40af7d8967,TKT-000245,cf2226a8-1b7f-5eb6-8a4c-6bd84e7f34df,88f79184-2cf9-5f72-8e4a-cedfa68d9d06,b136f79e-100e-5a3c-b2f3-f0db6d3a6997,Configuration assistance for Secure Engine 18,medium,resolved,2025-11-24T08:43:56+00:00,2025-11-28T04:43:56+00:00
7b9c04d2-525f-572c-a243-15e6be8e585d,TKT-000246,98720647-5e5b-52f7-b8a1-84433d1df38e,228ccd2f-642c-5fdf-abf0-129af98a3568,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Integration connection issue,medium,pending,2026-04-27T01:41:55+00:00,
b00f24a2-6c0e-57b5-ac94-b7252de1c15d,TKT-000247,14a7eb68-5af3-5176-b3ce-4fd95f98966a,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,864956dc-d3a3-5b04-8bc5-799893f07e26,Integration connection issue,medium,resolved,2026-03-14T23:45:28+00:00,2026-03-18T14:45:28+00:00
ae9220cc-b8d0-5475-8bb5-3853c0faad46,TKT-000248,da64b36b-b5b6-555b-9093-3c014d6534ff,0f2c8ffe-5a45-5cfc-afbf-417553294a54,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Data synchronization delay,medium,resolved,2025-09-30T05:24:43+00:00,2025-10-01T19:24:43+00:00
acf702da-18b3-5635-88e5-e7ab7e6cfe86,TKT-000249,b3398a43-50be-54d0-b982-9c62184be451,d37c44df-541b-5bf4-b395-65b41bac88a8,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Dashboard metric discrepancy,medium,closed,2026-01-15T20:35:33+00:00,2026-01-16T09:35:33+00:00
9c041d8a-1f80-595a-b024-c2f242d75cdb,TKT-000250,5aee8f2d-fad8-5f72-897b-558e19b91816,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Integration connection issue,medium,open,2026-04-13T01:07:09+00:00,
9ca32e35-75ab-5ad5-b971-b5e8b5fb8235,TKT-000251,332f3a64-ba26-5dc9-88bf-4b722a6dee9d,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,38b70633-8c56-58a2-b08e-83e8c5c45b63,Configuration assistance for Precision Gateway 36,medium,resolved,2026-05-10T22:57:21+00:00,2026-05-12T17:57:21+00:00
612bb085-27c0-5759-adca-1fa9d19af791,TKT-000252,71759505-eb52-563b-968f-e39ae3da4478,91bd15e4-105e-5926-abe6-7ceaf8c07375,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Integration connection issue,low,resolved,2026-05-21T00:51:32+00:00,2026-05-25T02:51:32+00:00
e5ad0ced-ade9-50ce-ad96-1330c16f1180,TKT-000253,65020f95-50fa-5b24-a17f-70eb235d9ae1,fd5d29e1-571f-589d-be31-aa00127c02aa,576d59ca-e029-534d-a2fc-2c388b2c3837,Configuration assistance for Velocity Hub 50,medium,closed,2026-07-24T09:35:16+00:00,2026-07-28T02:35:16+00:00
860c223b-ba03-503d-adf2-5720b254be6d,TKT-000254,2d768cb8-e8f9-5822-8a73-8e550ffaef36,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Integration connection issue,high,pending,2025-08-10T12:33:58+00:00,
652976bb-092d-587a-a004-70821dc21b3b,TKT-000255,727345d1-4693-517b-a329-04edd848b658,f78fc905-81d2-5f52-8c77-1cff3a4b42b7,752d1174-aa5f-523e-a43f-23449274de00,Configuration assistance for Secure Console 08,medium,resolved,2026-02-02T09:21:40+00:00,2026-02-03T01:21:40+00:00
a1113a5f-4efb-5f47-99f4-2c73afe5040a,TKT-000256,a0f41799-d018-5980-95cb-9d8f5c11ead0,31a97c6b-10cf-54c1-b463-f81683a437cc,b0461422-02e1-52db-97c3-fe1789b240cf,Access policy clarification,high,resolved,2026-08-05T06:10:49+00:00,2026-08-06T03:10:49+00:00
18687714-b68e-5d77-bbff-0e197281c0c2,TKT-000257,14197d23-e062-50bc-baa6-3a2c3694a28c,86eda21c-1dbc-500a-9201-b7d6b0786cc8,b136f79e-100e-5a3c-b2f3-f0db6d3a6997,Configuration assistance for Velocity Console 10,medium,pending,2026-03-23T02:14:49+00:00,
a990300c-721d-5b6a-b5d0-eafb6c4ac21a,TKT-000258,471faf4a-015d-5282-99b0-d8e38ae6afbe,b4b5a0e3-641b-562e-8386-bff3564cf295,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Configuration assistance for Enterprise Hub 43,critical,resolved,2026-07-14T15:46:47+00:00,2026-07-16T11:46:47+00:00
855b51dc-3b48-5dcd-9892-80afa58cb98e,TKT-000259,a88055ea-7157-5cae-8a22-4a16e9df8b14,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,fe0faaa6-ce52-59d0-935b-6d979c1a4e7d,Access policy clarification,medium,closed,2025-08-26T01:06:19+00:00,2025-08-27T22:06:19+00:00
8666ee93-e6fb-5998-a520-481191f757b2,TKT-000260,82bdf2c6-fb02-526a-b9f4-ce7bbbbfc3d1,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Integration connection issue,high,open,2026-04-20T16:12:17+00:00,
c579e0d1-3700-5d5f-a88a-3b5b0ee29be5,TKT-000261,9c0b4fb1-df94-5e63-9bdf-23db45824d08,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,576d59ca-e029-534d-a2fc-2c388b2c3837,Access policy clarification,medium,resolved,2026-04-08T01:52:55+00:00,2026-04-09T11:52:55+00:00
ff080e62-2485-5199-bacc-f23fc09cfb2d,TKT-000262,7a334245-32b6-5b38-8681-ab7e7d2017f6,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,576d59ca-e029-534d-a2fc-2c388b2c3837,Configuration assistance for Adaptive Console 01,low,resolved,2026-05-18T17:23:46+00:00,2026-05-22T21:23:46+00:00
e0caf107-d21b-51eb-afdb-39ef8fb769d8,TKT-000263,391e55b5-f6e6-52a8-9196-1063349c9396,b6464168-fc86-5543-9805-0861ea9c66cc,7242516c-cc48-56f1-9436-4afbcf0086dc,Configuration assistance for Enterprise Engine 13,critical,open,2025-11-08T05:12:28+00:00,
2073f569-3824-58a7-9be0-df3339f6a72d,TKT-000264,66f2f002-1fe4-5b41-bc51-cb7ea54fa270,db630ac7-839d-5331-93df-dc621d8357b6,93a79ce4-9aa3-5428-8c89-2ce777b9617b,Integration connection issue,high,closed,2026-01-14T03:25:31+00:00,2026-01-18T18:25:31+00:00
eae63757-eab0-5830-ae4f-08398cde2924,TKT-000265,6b62e287-4f45-5a76-9fda-ac07b8a4a484,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,752d1174-aa5f-523e-a43f-23449274de00,Data synchronization delay,medium,resolved,2025-11-17T18:11:31+00:00,2025-11-19T09:11:31+00:00
9d6284f5-8ad5-5be4-8958-791b3bdc7c3c,TKT-000266,89eeb7f7-e2dd-593f-89e1-c716b7c38fd0,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,38b70633-8c56-58a2-b08e-83e8c5c45b63,Configuration assistance for Secure Workbench 98,high,closed,2026-04-19T11:11:30+00:00,2026-04-22T09:11:30+00:00
cd460531-c29f-5f61-86c8-139839a994ac,TKT-000267,39a5c003-4cc5-5083-a9c8-392d8505d3f9,c0bff87f-f764-5151-8aec-dda48ea91847,7242516c-cc48-56f1-9436-4afbcf0086dc,Configuration assistance for Unified Platform 69,low,resolved,2026-07-12T21:58:14+00:00,2026-07-16T12:58:14+00:00
a0625c69-dc81-5e42-87e2-a7390a34fdb2,TKT-000268,aa9cc48e-5859-5893-a5cd-6087a97d33a6,6469a098-75a3-5b3b-839a-ad075a8e67ad,b136f79e-100e-5a3c-b2f3-f0db6d3a6997,Data synchronization delay,high,closed,2025-08-18T03:38:40+00:00,2025-08-18T19:38:40+00:00
1a73af0e-5082-54ab-9579-d063b0bcfc03,TKT-000269,0f325fb4-920f-51aa-92ca-6894b2ef8c37,13e04507-297b-56af-85d7-75b609d982a1,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Integration connection issue,high,resolved,2026-03-27T18:22:33+00:00,2026-03-30T16:22:33+00:00
d77a8818-2283-59e6-a9bd-19b78a014650,TKT-000270,9151b88d-025c-5d8c-b6f6-f1e7d1472395,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,7242516c-cc48-56f1-9436-4afbcf0086dc,Access policy clarification,high,resolved,2026-04-13T21:22:41+00:00,2026-04-17T05:22:41+00:00
4f5bc345-0148-559c-a532-3c89fa4f9dfd,TKT-000271,7004f89a-407f-5257-885a-50bfaca6f7a1,de536700-41fe-55c3-beb9-bfb9849c872b,b136f79e-100e-5a3c-b2f3-f0db6d3a6997,Access policy clarification,medium,open,2025-12-14T17:18:13+00:00,
842a110f-7db2-523f-9419-c8be62af7ee6,TKT-000272,a8ec4add-4a24-56bf-b1c9-ca1a2b5df28f,1ac8de35-b264-5704-978e-ce8dc08dd02d,fe0faaa6-ce52-59d0-935b-6d979c1a4e7d,Configuration assistance for Nexus Monitor 55,high,open,2026-06-25T20:02:41+00:00,
28517f30-038a-59c1-8d1a-06d23683fef2,TKT-000273,98040fa4-e3e2-5e47-ba22-98dddec004f3,d68351a2-cf36-5984-a091-28a9f5b6bb7e,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Configuration assistance for Secure Suite 78,low,pending,2025-10-20T14:03:40+00:00,
e49fc131-85eb-5475-99b8-9a832b899529,TKT-000274,abcf2b63-66d8-582c-a587-08010c4be1d4,45669348-c1a3-5956-bbf2-d29bd438fbdc,b52ce1d4-6469-5a26-9909-ab8fb46083e5,Data synchronization delay,low,resolved,2025-10-26T00:00:57+00:00,2025-10-27T07:00:57+00:00
b758e42c-f4ed-57c9-9753-356d6ab80310,TKT-000275,e8a1b9ba-35c1-529a-943b-1259db57e727,13e04507-297b-56af-85d7-75b609d982a1,576d59ca-e029-534d-a2fc-2c388b2c3837,Integration connection issue,high,pending,2025-08-10T04:17:36+00:00,
bf87d948-1c59-562e-bd35-09454aaff39f,TKT-000276,ddd5d6f4-4a6d-5157-a994-b4656ff3daf6,617fd070-2fb8-5ff6-8eaa-308844dc97ac,576d59ca-e029-534d-a2fc-2c388b2c3837,Integration connection issue,medium,resolved,2025-09-23T04:34:14+00:00,2025-09-26T16:34:14+00:00
51542a2c-c73c-530f-a7ac-03ba1e57b60c,TKT-000277,ad50ff8a-1dec-5f15-9b85-48bef28b785c,1dd10a82-5cdc-539f-af3f-d3f255171973,864956dc-d3a3-5b04-8bc5-799893f07e26,Access policy clarification,high,resolved,2025-08-24T23:56:10+00:00,2025-08-28T05:56:10+00:00
bf22a1d6-fa6f-5c54-b17d-0493692b88ae,TKT-000278,75acbee6-d99a-5ec5-a2ac-5e5eae838250,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,7242516c-cc48-56f1-9436-4afbcf0086dc,Access policy clarification,medium,open,2026-03-12T02:17:17+00:00,
b7ca8cb9-5077-5210-923f-56e81a2d623c,TKT-000279,e92ebbd6-5163-5470-8264-b84780f6f521,0caef625-914f-5fea-8e59-19b212bfbd46,7242516c-cc48-56f1-9436-4afbcf0086dc,Integration connection issue,low,resolved,2026-02-09T17:32:01+00:00,2026-02-14T11:32:01+00:00
706cd9e8-79b4-5e8e-af34-d29277179e51,TKT-000280,0501d962-3f43-51c1-b425-2ddc365d5054,31a97c6b-10cf-54c1-b463-f81683a437cc,752d1174-aa5f-523e-a43f-23449274de00,Access policy clarification,medium,closed,2026-07-02T19:54:12+00:00,2026-07-03T07:54:12+00:00
7fc7d685-0a81-5d75-b4c5-e31cf954cdd3,TKT-000281,4ecf8661-bfeb-53ad-bb64-08a5b5154e5e,599db343-a607-5259-8af1-adde7b1a86ce,fe0faaa6-ce52-59d0-935b-6d979c1a4e7d,Integration connection issue,medium,closed,2026-03-30T23:04:56+00:00,2026-04-04T23:04:56+00:00
d60a7f8c-9e8e-506a-9fb2-4792b2cedc52,TKT-000282,2a15a126-84d8-555c-9e3c-17fe42636955,3205bb8a-e766-5617-a3d4-78aaa9883bc8,752d1174-aa5f-523e-a43f-23449274de00,Data synchronization delay,low,resolved,2026-05-10T20:23:08+00:00,2026-05-12T09:23:08+00:00
f9a2ae25-37ea-55dd-97b0-f269f2cc19b7,TKT-000283,d2ab141c-3bc1-5b67-a147-cfc0288402d9,617fd070-2fb8-5ff6-8eaa-308844dc97ac,752d1174-aa5f-523e-a43f-23449274de00,Configuration assistance for Quantum Workbench 97,low,resolved,2025-08-08T09:10:15+00:00,2025-08-09T16:10:15+00:00
c00c76bc-ad4c-536b-b72c-9db5d88573e0,TKT-000284,913375e2-0480-5ccc-a43a-c352e976d07b,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,b136f79e-100e-5a3c-b2f3-f0db6d3a6997,Access policy clarification,medium,resolved,2025-09-27T13:07:48+00:00,2025-10-01T14:07:48+00:00
bb2e859d-a407-5f06-b2cd-67494fd85a35,TKT-000285,f941616b-f138-5e2a-84a6-62e46fcbc804,d3739878-986b-5b5f-a096-4452493d6cbb,7242516c-cc48-56f1-9436-4afbcf0086dc,Dashboard metric discrepancy,low,resolved,2025-10-12T10:54:40+00:00,2025-10-15T02:54:40+00:00
b5b15aeb-68f9-56b2-bf8c-d08b0b412929,TKT-000286,389102bb-679b-54d2-a322-bd281ba8e916,1657c1e2-1668-5957-a5e5-822140c08707,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Data synchronization delay,low,resolved,2025-10-19T01:24:51+00:00,2025-10-22T23:24:51+00:00
cd2c6136-f790-50bf-af7f-0adf5c3485fd,TKT-000287,0723f889-4315-5df1-b33d-408167c715c2,b4b5a0e3-641b-562e-8386-bff3564cf295,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Access policy clarification,high,open,2025-10-26T14:00:52+00:00,
428b71b0-b694-5502-a535-655805ee7719,TKT-000288,5edca693-c9ea-5312-9c2a-a4730fbe5c81,b6464168-fc86-5543-9805-0861ea9c66cc,fe0faaa6-ce52-59d0-935b-6d979c1a4e7d,Configuration assistance for Enterprise Engine 13,critical,pending,2026-03-15T07:31:19+00:00,
76b5cd07-6dea-5515-bd25-787324a6e3e7,TKT-000289,a98419ea-5e76-56d6-b39c-febe5a5fe8ff,13e04507-297b-56af-85d7-75b609d982a1,e0f2505c-fc5b-5345-8ebb-7cf3fa778973,Integration connection issue,high,open,2026-03-30T11:46:34+00:00,
bbcc47a9-6878-5fbd-98cb-34b5bc4e1fd1,TKT-000290,8f063b1c-877c-506b-88d7-67009830268c,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,864956dc-d3a3-5b04-8bc5-799893f07e26,Integration connection issue,medium,resolved,2026-01-10T08:08:44+00:00,2026-01-10T13:08:44+00:00
8d46dbcf-c9cb-5b06-9828-444fd04c23b5,TKT-000291,eb561ad0-9380-5a85-8731-9b83a34616f8,8ac2c18a-5896-572a-9f44-f5d60109258d,38b70633-8c56-58a2-b08e-83e8c5c45b63,Integration connection issue,high,resolved,2026-05-28T15:02:03+00:00,2026-06-02T02:02:03+00:00
87b19347-35d0-5f2a-9aac-f49ad3f1b3d7,TKT-000292,aa3eabe4-24b7-5773-b850-3f1255577ef8,13e04507-297b-56af-85d7-75b609d982a1,b0461422-02e1-52db-97c3-fe1789b240cf,Data synchronization delay,medium,closed,2026-02-12T08:29:21+00:00,2026-02-15T00:29:21+00:00
a7348a17-9e82-578e-a9a1-37d76f1cf040,TKT-000293,5ad01617-30cc-5924-9145-9331df0736c8,9b6b9203-f582-59b6-b64c-309881607c86,fe0faaa6-ce52-59d0-935b-6d979c1a4e7d,Configuration assistance for Insight Console 04,medium,resolved,2026-01-01T16:09:19+00:00,2026-01-03T05:09:19+00:00
b40ff7f4-710e-5fff-ac58-f3a7a2903a20,TKT-000294,57b88fcc-0e15-5085-b1ad-f496f7d8a541,d4214473-2bf7-5b77-bb1f-734e590c4014,864956dc-d3a3-5b04-8bc5-799893f07e26,Access policy clarification,high,resolved,2026-07-20T02:14:15+00:00,2026-07-23T08:14:15+00:00
