id,sales_order_id,product_id,quantity,unit_price,discount_amount
f1430a32-0ea3-5d16-ad21-3d2f0f2f86bc,eddc830e-bfae-569d-9a15-ea240fd7df33,3d307d78-b10f-5539-a951-7bcc9fd17161,12,1342.24,805.34
75769cad-29a9-5c02-8ea5-1f21481ede55,937ff4e9-900a-56ba-a85d-18303a215145,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,2,370.19,0.00
5b2a030d-8b05-5135-9e01-b9f3b5416135,937ff4e9-900a-56ba-a85d-18303a215145,2f2113cc-589a-55b5-846a-78fddce3a3c9,2,688.27,68.83
8dc68e34-9dd2-56bf-8d6f-10a47001b21b,937ff4e9-900a-56ba-a85d-18303a215145,e69a7c0b-6875-5a37-a379-abbc430fb47b,1,1211.55,181.73
4f0daa05-91a7-505a-b2b5-d170f3dee4c7,937ff4e9-900a-56ba-a85d-18303a215145,fd5d29e1-571f-589d-be31-aa00127c02aa,6,943.56,283.07
d7742350-b971-51ab-89ad-417d8642a959,b692afb1-4713-50c8-bcf1-5c5032792670,1ac8de35-b264-5704-978e-ce8dc08dd02d,12,452.98,815.36
f107d27c-8eb2-51de-91fc-6950415bd5f2,b692afb1-4713-50c8-bcf1-5c5032792670,b4065918-1c4b-50b6-b69a-d859f24bfe23,5,1132.17,566.08
7cb80204-6d19-583b-80fc-8b3296bb8ec6,b692afb1-4713-50c8-bcf1-5c5032792670,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,8,568.52,454.82
c6a64dde-785e-5231-b22e-84d810793275,b692afb1-4713-50c8-bcf1-5c5032792670,0f2c8ffe-5a45-5cfc-afbf-417553294a54,8,237.59,0.00
c1748ead-44ff-55ee-b982-a8352710e1e8,b692afb1-4713-50c8-bcf1-5c5032792670,75679cf6-5497-5e69-b773-db773bc6a245,4,1441.14,288.23
beb2e01f-8002-5106-873d-21d5d3fd5cca,0cf1c473-f31b-5906-aeb2-f4e24ec9313f,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,3,1053.19,315.96
9f893d12-2bc1-5ae7-b1e7-70d408359375,0cf1c473-f31b-5906-aeb2-f4e24ec9313f,d3739878-986b-5b5f-a096-4452493d6cbb,6,869.60,782.64
90093159-61ee-532c-9088-053a2a6c0450,0cf1c473-f31b-5906-aeb2-f4e24ec9313f,241d3cd0-ef2c-56b8-bb75-b039a61b370a,2,378.32,37.83
fba2ea81-ee00-5fc3-baa3-f9a23369757b,0cf1c473-f31b-5906-aeb2-f4e24ec9313f,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,1,771.34,0.00
af8d3629-f2e7-5e0c-9b5e-83c27e82295d,0cf1c473-f31b-5906-aeb2-f4e24ec9313f,5d462a8e-32e0-59ad-ae5c-9d66eda72663,5,326.98,81.74
8bb9bbdb-b16c-5972-8e84-1e14144b16c4,e85258ae-5c65-594d-9c6a-75a7a8289710,db43f9b2-c956-5785-8950-8287c47db3ae,10,894.98,447.49
71f8c11d-2590-53f2-a9f9-1ffcb20cddfd,e85258ae-5c65-594d-9c6a-75a7a8289710,cb09f248-037d-5a0d-9970-99cb102c05d8,6,1006.42,301.93
0fd77d05-3e35-5ec1-9f7f-2da6b860f1e9,a249cad6-d13e-5c10-9f0f-8cf4eb5f432d,8b12c834-e054-5502-85aa-99d1eb81eee0,9,1393.76,627.19
94f9e6d0-8e4c-580f-a57c-25ccfd4f4b01,a249cad6-d13e-5c10-9f0f-8cf4eb5f432d,13e04507-297b-56af-85d7-75b609d982a1,10,652.61,652.61
141cf4a1-8576-53b7-8223-e2fec21eb041,a249cad6-d13e-5c10-9f0f-8cf4eb5f432d,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,12,1003.20,0.00
f8d8ed2c-3e59-551c-94eb-9e9165eeff7b,a249cad6-d13e-5c10-9f0f-8cf4eb5f432d,9b6b9203-f582-59b6-b64c-309881607c86,10,876.23,438.12
d8d4d93d-15af-5eb2-a154-7f9833bbcb24,3a62cadc-b1c1-5617-9792-5d72fa92fd4b,eff08d1d-eb3b-559a-8ca9-60c7b365af52,1,1515.93,227.39
3a34e292-da8f-575e-b586-dcaf41293d65,3a62cadc-b1c1-5617-9792-5d72fa92fd4b,0f2c8ffe-5a45-5cfc-afbf-417553294a54,5,237.59,59.40
ee6dda50-9ea0-557c-9ae8-ebca21724ac4,3a62cadc-b1c1-5617-9792-5d72fa92fd4b,0137b3c3-db39-5e56-abf7-8ae43bc349ad,11,1129.31,0.00
2060f398-aea0-532f-88d1-9689d61ec5b5,3a62cadc-b1c1-5617-9792-5d72fa92fd4b,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,3,1512.83,0.00
c07d85f8-a10e-549d-b9b3-a84d608265d0,84c36654-1231-55b1-9fa7-0398745a7c06,db630ac7-839d-5331-93df-dc621d8357b6,6,582.16,523.94
2f401c0f-e73a-5e16-a629-cd05a8c96527,84c36654-1231-55b1-9fa7-0398745a7c06,fd5d29e1-571f-589d-be31-aa00127c02aa,2,943.56,94.36
1a7f55cd-514b-5802-bc3c-44cd57f22bde,84c36654-1231-55b1-9fa7-0398745a7c06,617fd070-2fb8-5ff6-8eaa-308844dc97ac,5,1871.53,467.88
820248eb-a0c4-5366-b727-0edff9b23e14,0b6bd353-9d6c-5b20-bbd5-5fdec0db822a,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,5,568.52,0.00
16621486-f581-5298-a306-8aab7ccd150a,a7a8c16f-1456-54e1-bf35-986496dd0827,e53c7da2-eb34-5499-8fd8-380dd673ea82,5,1587.45,0.00
aa65fce8-4fe9-5a8c-9f94-885f65826c64,a7a8c16f-1456-54e1-bf35-986496dd0827,fb4140fc-b3c1-5a6a-8613-9b068fdd2b39,7,931.77,652.24
c6bf7e49-31d6-51b2-867e-6a4349da9814,a7a8c16f-1456-54e1-bf35-986496dd0827,86eda21c-1dbc-500a-9201-b7d6b0786cc8,2,1060.50,212.10
13c803ba-7c42-5dfc-9f71-ec95ab305fd6,a7a8c16f-1456-54e1-bf35-986496dd0827,0137b3c3-db39-5e56-abf7-8ae43bc349ad,4,1129.31,677.59
996cfab2-71af-5a0c-adb7-a3fa29dc49f0,f06e3472-c8b0-5a5c-a6c9-441d66c6d2d7,aa67b9d9-b4e2-53f3-9447-ca933b53344f,7,1163.44,407.20
3e06e878-115e-5700-945a-10026681a07f,f06e3472-c8b0-5a5c-a6c9-441d66c6d2d7,1dd10a82-5cdc-539f-af3f-d3f255171973,5,107.50,80.62
4422b773-51a5-5932-b97a-d3848ed02436,f06e3472-c8b0-5a5c-a6c9-441d66c6d2d7,1657c1e2-1668-5957-a5e5-822140c08707,9,1260.09,1701.12
64883b32-60d6-55cf-8b81-2a65ec758721,f06e3472-c8b0-5a5c-a6c9-441d66c6d2d7,3205bb8a-e766-5617-a3d4-78aaa9883bc8,7,1355.84,0.00
96e4c52b-559a-546e-8068-ed736afcf5cd,f8fec519-fbce-5fa6-b41a-02cd406d70ee,b4b5a0e3-641b-562e-8386-bff3564cf295,5,158.25,118.69
b5035ec8-8ec9-5f2e-8974-cd22c622b17e,f8fec519-fbce-5fa6-b41a-02cd406d70ee,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,1,183.13,27.47
5efcf9f2-3dbc-5a42-90e7-3da79623ec2c,f8fec519-fbce-5fa6-b41a-02cd406d70ee,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,7,370.19,0.00
5e50f664-0e9f-5bd1-a4e0-410860a68e20,8f40c661-0099-5e02-b928-26e789e23b32,1cc795b2-21b3-5c5e-84f0-8f1fa20a6dd4,1,668.78,66.88
d6e11aeb-0d6b-5b78-bc67-e9c3861da166,d76561a7-689b-5805-9299-7da5a4dd3bad,d96da70b-0cb5-58c8-928a-aafb2d90b154,2,1827.60,365.52
25c001f2-d616-5a5f-adfb-ae248f7fc105,35854c6c-5f4f-554c-ab57-9f302f2f46f1,f350d57a-8885-50f1-b76a-29f7a8057a35,5,1251.43,312.86
140f8f56-e055-59d1-b4a5-55f8b0a8e139,35854c6c-5f4f-554c-ab57-9f302f2f46f1,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,7,771.34,269.97
97d66d21-4c03-5c3d-aad3-50a1f2a72d45,35854c6c-5f4f-554c-ab57-9f302f2f46f1,cdea42fb-ee49-5a22-a213-56a8f9fcb148,7,1597.00,0.00
ac451e42-4577-5625-9f38-d1635a0900cb,2d2dfd16-8200-5622-b569-1a506bf62e47,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,8,447.96,0.00
ea3ceeb7-26f5-5c09-99c4-2f2ef05eb09d,2d2dfd16-8200-5622-b569-1a506bf62e47,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,10,1139.13,569.56
aa910ce5-3ed5-5aeb-9998-dfd2f527fb72,2d2dfd16-8200-5622-b569-1a506bf62e47,f350d57a-8885-50f1-b76a-29f7a8057a35,2,1251.43,250.29
944e2309-0bdc-5f55-abb8-2e8d1e8086b7,2d2dfd16-8200-5622-b569-1a506bf62e47,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,8,1126.26,1351.51
f204b732-4610-515f-b70b-add481ff7c75,fd9b4f43-717e-5609-a553-84ac87e7918b,0f2c8ffe-5a45-5cfc-afbf-417553294a54,2,237.59,0.00
6335e95b-6973-5b6a-83f7-481584cefab5,fd9b4f43-717e-5609-a553-84ac87e7918b,f65edfe2-43ae-59f6-b37a-f98344e1a998,12,1061.75,637.05
587da605-7b72-51d8-b5d6-3fb7c8225038,fd9b4f43-717e-5609-a553-84ac87e7918b,0caef625-914f-5fea-8e59-19b212bfbd46,5,1252.51,313.13
9e777ddd-0261-5e18-bca9-6c092c8ba663,fd9b4f43-717e-5609-a553-84ac87e7918b,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,9,1159.60,0.00
d110bcf2-de25-57cb-882c-5fcec9041b61,edb7390c-55bb-5570-a62c-d788edc9a532,9e165d6f-802f-5694-a25a-20885ba2aa7f,9,433.03,389.73
649f5261-11a8-5dad-bd65-14903a9a21ec,edb7390c-55bb-5570-a62c-d788edc9a532,3205bb8a-e766-5617-a3d4-78aaa9883bc8,9,1355.84,610.13
a9f94286-f181-5465-a38d-9994bc2498ca,edb7390c-55bb-5570-a62c-d788edc9a532,e53c7da2-eb34-5499-8fd8-380dd673ea82,7,1587.45,0.00
fafaf7c1-dd1a-5efa-9658-4b8bce144357,2e41c526-7525-5a2d-a9bd-11aa177a3581,cdea42fb-ee49-5a22-a213-56a8f9fcb148,10,1597.00,0.00
c6bcbb99-e332-5627-a4cd-59805424341a,2e41c526-7525-5a2d-a9bd-11aa177a3581,617fd070-2fb8-5ff6-8eaa-308844dc97ac,8,1871.53,1497.22
c86e90b0-444e-5562-b047-176ad1960667,c7178e86-b4a4-54e4-a141-d2b22fa10428,1657c1e2-1668-5957-a5e5-822140c08707,12,1260.09,0.00
ecca578a-cb46-549b-8b70-64ce89471721,c7178e86-b4a4-54e4-a141-d2b22fa10428,8d6058a9-d9fb-546e-b841-e6b4a0978311,3,1083.86,0.00
d0bb3814-ece9-5dca-bcf9-abc685e647ad,c7178e86-b4a4-54e4-a141-d2b22fa10428,201fb8e4-2c24-5483-b44d-4063694486b2,2,1026.69,0.00
81e713a1-903c-5ff3-a302-bc0b9bf7791e,c7178e86-b4a4-54e4-a141-d2b22fa10428,db630ac7-839d-5331-93df-dc621d8357b6,9,582.16,523.94
cffa6984-7201-5291-8dee-df32d50f59c4,c7178e86-b4a4-54e4-a141-d2b22fa10428,0137b3c3-db39-5e56-abf7-8ae43bc349ad,1,1129.31,112.93
3c0fe52f-0fdd-5913-921c-d69cc29f22ea,3643a8e5-d3a1-5780-ae1d-9a0ed02db1eb,ac03c1f7-3948-530e-8de5-80756984ab20,3,564.84,254.18
705c8e48-6ff6-5d5c-9497-74c8d3225315,3643a8e5-d3a1-5780-ae1d-9a0ed02db1eb,91bd15e4-105e-5926-abe6-7ceaf8c07375,10,393.96,590.94
ffa85222-bbb8-526b-9a35-594af3f57948,3643a8e5-d3a1-5780-ae1d-9a0ed02db1eb,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,8,1138.16,0.00
6bd8c20a-29d5-5f3a-b680-4a4268da8bdd,3643a8e5-d3a1-5780-ae1d-9a0ed02db1eb,8b12c834-e054-5502-85aa-99d1eb81eee0,10,1393.76,0.00
0a5b9322-f3f1-5699-9b0e-aa5ea7174800,3643a8e5-d3a1-5780-ae1d-9a0ed02db1eb,a042ed60-9218-5159-876b-6c4dd0e5f934,11,381.33,209.73
b51b796b-3d21-57ea-a072-11f51efd3785,c1b06c34-7630-508b-970e-c20b4fdf2e2c,0f2c8ffe-5a45-5cfc-afbf-417553294a54,10,237.59,237.59
63a7f540-5a6c-51d9-a6dc-4110181dc40d,c1b06c34-7630-508b-970e-c20b4fdf2e2c,45669348-c1a3-5956-bbf2-d29bd438fbdc,10,536.14,0.00
7e57c904-6b56-56ff-ad79-257f82eb9e1b,c1b06c34-7630-508b-970e-c20b4fdf2e2c,e69a7c0b-6875-5a37-a379-abbc430fb47b,6,1211.55,363.46
169481ff-1117-5189-b967-65b69bb3bc8f,c1b06c34-7630-508b-970e-c20b4fdf2e2c,d96da70b-0cb5-58c8-928a-aafb2d90b154,12,1827.60,0.00
2d37198d-4bdc-5c8a-aaa8-29a34258a600,c1b06c34-7630-508b-970e-c20b4fdf2e2c,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,8,387.07,0.00
61bc2d2a-5c20-5a73-a337-84abf3c9ac58,9f909205-9b8d-5a51-a0c7-ec7d78834acf,f350d57a-8885-50f1-b76a-29f7a8057a35,9,1251.43,1126.29
ce730ebf-b854-545d-9c6d-b521457f29b4,9f909205-9b8d-5a51-a0c7-ec7d78834acf,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,8,1198.11,0.00
a1335f2d-2f56-58d4-833a-612f9f9c273c,9f909205-9b8d-5a51-a0c7-ec7d78834acf,ac03c1f7-3948-530e-8de5-80756984ab20,4,564.84,112.97
5a9bda28-dff8-50d0-8032-0d11486eae21,9f909205-9b8d-5a51-a0c7-ec7d78834acf,bab29423-27f9-5732-bd8b-a403c95b1a96,8,947.18,1136.62
68b5747b-fede-5619-90ab-f9fc9e598637,9f909205-9b8d-5a51-a0c7-ec7d78834acf,dee51c26-0113-56c0-a9c6-edbcfc488df1,3,83.53,25.06
23c6d88f-fd67-5531-97e9-2a75b1c20887,3177ccbd-65af-57af-b053-f8e1f66874a0,228ccd2f-642c-5fdf-abf0-129af98a3568,8,148.91,0.00
a7760d64-836d-53f7-be62-11acc00e487e,cb028ea5-9c1b-52a5-9901-e980080ccba9,3d307d78-b10f-5539-a951-7bcc9fd17161,9,1342.24,0.00
be6fc183-53e4-5994-b58c-8efc4a0a6281,cb028ea5-9c1b-52a5-9901-e980080ccba9,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,9,1003.20,451.44
735fcc87-b6c6-52e5-b0f0-3c9b3496e698,cb028ea5-9c1b-52a5-9901-e980080ccba9,13ea52a1-6b55-57c7-b84e-acf7fb92f106,9,368.84,0.00
95271ca7-5d18-5f40-9275-c1257e011fca,cb028ea5-9c1b-52a5-9901-e980080ccba9,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,3,1138.16,512.17
9a004ddd-12d4-5a45-b2b8-6f68a93cda9f,cb028ea5-9c1b-52a5-9901-e980080ccba9,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,2,771.34,0.00
6e7b2aa0-23db-57d3-bbb3-ff0057b34226,51732202-96df-51db-9486-8b4d003a49cf,b4b5a0e3-641b-562e-8386-bff3564cf295,6,158.25,142.42
c4b98ebd-993c-5b53-bbce-03e082661cc0,51732202-96df-51db-9486-8b4d003a49cf,cdea42fb-ee49-5a22-a213-56a8f9fcb148,4,1597.00,319.40
9edd348a-2bbd-5222-b21c-6346d748eaaa,51732202-96df-51db-9486-8b4d003a49cf,673811d5-2f11-5108-8b80-c9dd0dc2adda,10,503.75,503.75
c42cd533-de56-50da-ac1c-a16578a0cc84,51732202-96df-51db-9486-8b4d003a49cf,a042ed60-9218-5159-876b-6c4dd0e5f934,10,381.33,381.33
83b85263-a92d-546e-aff2-c4f29a3c03d7,51732202-96df-51db-9486-8b4d003a49cf,12003734-bab7-5410-8c89-f9a8c4967dea,3,1269.66,190.45
14be2772-3ee7-5b81-b3b2-47c8cd765978,a010dd51-45fe-5aec-92b9-074eb0c14a8c,d4214473-2bf7-5b77-bb1f-734e590c4014,12,1245.02,0.00
d146b34d-8920-5e4c-8a16-f9ff6b221c5b,a010dd51-45fe-5aec-92b9-074eb0c14a8c,241d3cd0-ef2c-56b8-bb75-b039a61b370a,3,378.32,0.00
c4ad6756-3e9a-5641-891e-5313131102ea,be257cb8-9849-56c3-b512-4538b3410936,ac03c1f7-3948-530e-8de5-80756984ab20,10,564.84,847.26
03975348-9d50-5298-b4a0-861196e16b40,be257cb8-9849-56c3-b512-4538b3410936,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,3,183.13,27.47
7be74c17-7b39-5758-ab36-29554148a1d9,be257cb8-9849-56c3-b512-4538b3410936,201fb8e4-2c24-5483-b44d-4063694486b2,11,1026.69,564.68
bc61213b-3b21-58ca-a3ba-a29dfc5e1fe2,be257cb8-9849-56c3-b512-4538b3410936,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,12,271.74,0.00
35933572-57ea-5866-8d1d-5606b41a7437,46464f76-d7ae-5399-8758-745da8a03bea,6469a098-75a3-5b3b-839a-ad075a8e67ad,9,728.47,0.00
73438b96-86a5-5e84-9658-fe83038a4ed0,3a87c1c1-1b1b-56c9-ada1-2b305ea3bb6d,91bd15e4-105e-5926-abe6-7ceaf8c07375,6,393.96,236.38
3ed92672-5988-5f63-859c-360c46eb25fd,6ab035bf-3076-501d-aac6-820e43d8ee26,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,10,1138.16,0.00
7d945a3f-0a0d-56ac-a39f-b2fb979c3170,6ab035bf-3076-501d-aac6-820e43d8ee26,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,2,233.65,70.10
5df81dfa-4679-51f5-852f-4a7e31966e9c,d7d4cceb-1af5-522b-b8dd-156f8f635ceb,86eda21c-1dbc-500a-9201-b7d6b0786cc8,4,1060.50,0.00
51ad97cb-b4db-534a-9032-ef742802395c,d7d4cceb-1af5-522b-b8dd-156f8f635ceb,1dd10a82-5cdc-539f-af3f-d3f255171973,8,107.50,43.00
5303521d-456e-5ae2-99af-12374f6a60e4,d7d4cceb-1af5-522b-b8dd-156f8f635ceb,e691a6a3-7dd7-5d95-b97e-997e3af77227,11,551.10,0.00
9985af63-cae5-5e89-aac2-d9e73692a7d6,d7d4cceb-1af5-522b-b8dd-156f8f635ceb,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,7,1539.94,0.00
2a35446d-9245-53a1-be2e-aefffcfe93fb,d7d4cceb-1af5-522b-b8dd-156f8f635ceb,75679cf6-5497-5e69-b773-db773bc6a245,1,1441.14,72.06
708bc581-462e-5bdf-9e48-68eab1ce0af0,4bc3e7d0-55f1-5eb3-a278-6dbfa0a9cc19,75679cf6-5497-5e69-b773-db773bc6a245,2,1441.14,144.11
b40bad32-ef99-50bb-b9e7-992c7cac485d,65ce7313-6f61-53c8-8e94-f5860e27d5b5,d68351a2-cf36-5984-a091-28a9f5b6bb7e,5,1017.79,508.90
5656261f-b3ed-517a-a624-c6edd9f083ab,65ce7313-6f61-53c8-8e94-f5860e27d5b5,86eda21c-1dbc-500a-9201-b7d6b0786cc8,5,1060.50,265.12
53f5f38a-1202-5094-b93f-90eee99620e4,65ce7313-6f61-53c8-8e94-f5860e27d5b5,a042ed60-9218-5159-876b-6c4dd0e5f934,9,381.33,514.80
f4b75d7e-b7f8-5a28-b982-5acf114cd5c2,65ce7313-6f61-53c8-8e94-f5860e27d5b5,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,6,1297.73,778.64
e24f59a6-320a-51b5-931c-d1a94d6c3997,65ce7313-6f61-53c8-8e94-f5860e27d5b5,31a97c6b-10cf-54c1-b463-f81683a437cc,1,1252.58,187.89
df00b7d5-3b11-5dc1-85cf-df6f24dc1034,86c6f0ed-8a98-5100-a9db-fb6f0c6e342f,5d79cff2-0e77-58a2-b1bf-c506ed3c98bd,5,822.40,0.00
6cd3074b-14d3-5a83-bd21-e9c23126f82d,86c6f0ed-8a98-5100-a9db-fb6f0c6e342f,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,5,1159.60,579.80
5893ca8b-3cc6-5dd2-afa1-e0810d8c075b,86c6f0ed-8a98-5100-a9db-fb6f0c6e342f,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,4,447.96,179.18
2a83ba0b-fbb8-5629-a8d1-7cd4bba85f20,cbe77a79-9c01-531b-b2f6-7062b3a75e3a,dee51c26-0113-56c0-a9c6-edbcfc488df1,10,83.53,83.53
6f174bd8-b3e8-55b6-a327-950978592fb2,cbe77a79-9c01-531b-b2f6-7062b3a75e3a,deaf9542-d65c-5f41-b22e-b1d033baea7a,1,1236.17,61.81
72ce2ac1-a2d1-5226-a201-e3a2a9da63f9,cbe77a79-9c01-531b-b2f6-7062b3a75e3a,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,5,1539.94,0.00
57eccf2f-d1ae-5422-b8f9-82a62565e11a,cbe77a79-9c01-531b-b2f6-7062b3a75e3a,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,11,1198.11,0.00
727578e3-2e8b-5bdb-adb6-2e5670fc91c8,cbe77a79-9c01-531b-b2f6-7062b3a75e3a,559ab41c-d860-5ab1-aaa1-483577af7b67,12,305.73,550.31
4fe00353-2673-5544-b4ed-ce6c074129c2,373755bb-e742-5fc7-9d69-daad0427b10a,bab29423-27f9-5732-bd8b-a403c95b1a96,5,947.18,0.00
5d4cd07e-5002-5210-b5e1-b4475779b3e3,373755bb-e742-5fc7-9d69-daad0427b10a,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,1,771.34,0.00
d4f0a6c6-70a7-56aa-b088-32e166e9d953,373755bb-e742-5fc7-9d69-daad0427b10a,851c23cd-3716-5170-b9ac-0c25ddc7c95c,11,497.01,0.00
0f9c3708-5065-5618-8cc3-2123ca9e34f8,373755bb-e742-5fc7-9d69-daad0427b10a,12003734-bab7-5410-8c89-f9a8c4967dea,5,1269.66,0.00
e49163bb-2937-539e-91f9-634836c221cc,373755bb-e742-5fc7-9d69-daad0427b10a,1dd10a82-5cdc-539f-af3f-d3f255171973,3,107.50,32.25
c27d8505-fe2d-5e9a-8dce-edd05f996ed7,59a652c4-c1d6-518d-87b7-f34b8ec10e40,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,8,1198.11,958.49
99d3f894-351a-5aec-9b5c-d2a4ab31509c,59a652c4-c1d6-518d-87b7-f34b8ec10e40,db43f9b2-c956-5785-8950-8287c47db3ae,2,894.98,0.00
367e50ff-1530-5e60-a686-04b0e590040e,82f27ca9-30eb-5196-9063-05ed9cdd4a1a,5d462a8e-32e0-59ad-ae5c-9d66eda72663,9,326.98,0.00
dc745222-c63d-5765-bf79-9cce242e31bd,82f27ca9-30eb-5196-9063-05ed9cdd4a1a,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,6,1159.60,0.00
ab14402f-7399-5c98-a7e6-9de2fb38ec79,82f27ca9-30eb-5196-9063-05ed9cdd4a1a,b4b5a0e3-641b-562e-8386-bff3564cf295,7,158.25,0.00
5ffe2b4b-a928-5ba4-8aae-47397d3a487e,eb440f8c-9383-5683-a2fc-8ae86d22a462,eff08d1d-eb3b-559a-8ca9-60c7b365af52,11,1515.93,2501.28
a5d26161-901d-5a36-a6fd-89116c8f80c8,eb440f8c-9383-5683-a2fc-8ae86d22a462,1ac8de35-b264-5704-978e-ce8dc08dd02d,10,452.98,0.00
5a81d373-b8e4-56d3-99bd-f4b998b7a0a5,eb440f8c-9383-5683-a2fc-8ae86d22a462,e69a7c0b-6875-5a37-a379-abbc430fb47b,1,1211.55,0.00
ba86fc28-f914-5033-95f3-88d344bb06ca,eb440f8c-9383-5683-a2fc-8ae86d22a462,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,2,771.34,0.00
9e52da38-ca97-5f25-9a4f-dc1638dea9be,58c29ef3-0904-541f-8e05-ae893353f9ea,01351cb5-bcf4-52ee-88a1-c6442df67004,5,1268.11,951.08
7b74d7aa-4c91-51ca-9322-339b79d9e634,58c29ef3-0904-541f-8e05-ae893353f9ea,de536700-41fe-55c3-beb9-bfb9849c872b,2,1685.26,168.53
9e4bf884-a97b-5055-9d46-b4be641e4f6e,58c29ef3-0904-541f-8e05-ae893353f9ea,559ab41c-d860-5ab1-aaa1-483577af7b67,10,305.73,305.73
446fa85d-0638-55d1-a6b4-3750ef739a14,f1d1d983-e97c-53c5-8b88-f4e56b620a27,9e165d6f-802f-5694-a25a-20885ba2aa7f,5,433.03,324.77
a3d20970-7a3d-52c2-ac26-2089fed5d97c,f74c4d0f-ba59-5dc4-a924-5f11fb3659bf,b4b5a0e3-641b-562e-8386-bff3564cf295,12,158.25,0.00
320d3bed-6435-5bd3-a4f9-7d9c2db77c05,f74c4d0f-ba59-5dc4-a924-5f11fb3659bf,ac03c1f7-3948-530e-8de5-80756984ab20,8,564.84,677.81
ff54dcba-d14e-5c28-8c40-53cbf68cc436,f74c4d0f-ba59-5dc4-a924-5f11fb3659bf,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,7,233.65,0.00
d2b84e2f-5c92-59c9-a1eb-f3a9ef253d67,b5b6186a-bb3a-52e4-824f-1e869af44f77,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,4,1159.60,463.84
0c3b6847-67e1-53e3-ac3b-aef2b3ba91f8,b5b6186a-bb3a-52e4-824f-1e869af44f77,0137b3c3-db39-5e56-abf7-8ae43bc349ad,6,1129.31,0.00
ccf1e11f-71b5-5e23-8bb2-bc225c45870c,b5b6186a-bb3a-52e4-824f-1e869af44f77,3205bb8a-e766-5617-a3d4-78aaa9883bc8,1,1355.84,203.38
4328be06-bc1f-5ad2-b0ae-7bd3b3c2787e,b5b6186a-bb3a-52e4-824f-1e869af44f77,aa67b9d9-b4e2-53f3-9447-ca933b53344f,8,1163.44,0.00
30469cde-80da-5ffa-bf52-c78d67bf7ddc,a2bbeb48-3f75-58ee-b500-a59ef3476071,1dd10a82-5cdc-539f-af3f-d3f255171973,12,107.50,129.00
4a1df905-85d8-58a7-a786-b3039b24f973,a2bbeb48-3f75-58ee-b500-a59ef3476071,d96da70b-0cb5-58c8-928a-aafb2d90b154,12,1827.60,3289.68
4ce35de1-1696-55ae-8861-33eb2e213e25,a2bbeb48-3f75-58ee-b500-a59ef3476071,75679cf6-5497-5e69-b773-db773bc6a245,3,1441.14,0.00
f0282658-1c68-5975-bdb0-1e64a0ad8fe0,a2bbeb48-3f75-58ee-b500-a59ef3476071,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,11,233.65,257.02
b105b182-ebe2-5b06-95d2-9eaed2657213,a2bbeb48-3f75-58ee-b500-a59ef3476071,1760c2e4-563f-5bac-abcd-baf5317434c8,6,1665.26,999.16
d0e19be3-bb3e-5a88-9f31-f50238497612,0098f1bb-eb44-5dd5-a9c0-48273411d503,2f2113cc-589a-55b5-846a-78fddce3a3c9,11,688.27,0.00
1e9e9c1e-b57b-5ca5-9431-25b4b0f11d71,0098f1bb-eb44-5dd5-a9c0-48273411d503,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,6,262.62,0.00
495af6a5-aaf8-5003-9b62-d3706cfdc6ef,0098f1bb-eb44-5dd5-a9c0-48273411d503,b4b5a0e3-641b-562e-8386-bff3564cf295,3,158.25,47.48
